date,open,high,low,close,volume
2026-04-08,5650.0,5650.0,4830.0,5000.0,25956500
2026-04-09,5000.0,5700.0,4870.0,5700.0,40474400
2026-04-10,5725.0,6000.0,5525.0,5800.0,37599200
2026-04-13,5700.0,6100.0,5550.0,6075.0,20617100
2026-04-14,6125.0,6575.0,6125.0,6500.0,20517000
2026-04-15,6600.0,6675.0,6200.0,6450.0,20185300
2026-04-16,6400.0,6625.0,6050.0,6325.0,20777100
2026-04-17,6325.0,6625.0,6250.0,6625.0,25934000
2026-04-20,6600.0,6700.0,6350.0,6600.0,64129100
2026-04-21,6450.0,6475.0,5950.0,5975.0,37541900
2026-04-22,5325.0,5700.0,5325.0,5400.0,22019100
2026-04-23,5325.0,5550.0,4930.0,4930.0,25968800
2026-04-24,5000.0,5125.0,4620.0,4620.0,20415900
2026-04-27,4630.0,4850.0,4630.0,4660.0,10239200
2026-04-28,4740.0,4790.0,4510.0,4650.0,9734000
2026-04-29,4680.0,4730.0,4610.0,4730.0,5482300
2026-04-30,4730.0,4880.0,4360.0,4460.0,15291500
2026-05-04,4470.0,4750.0,4430.0,4600.0,8043000
2026-05-05,4600.0,4840.0,4470.0,4730.0,17771000
2026-05-06,4770.0,4830.0,4620.0,4820.0,18716700
2026-05-07,4840.0,5125.0,4520.0,4650.0,29886300
2026-05-08,4560.0,4600.0,4100.0,4100.0,27905000
2026-05-11,4110.0,4160.0,3780.0,3790.0,23224000
2026-05-12,3790.0,3910.0,3560.0,3610.0,22944400
2026-05-13,3430.0,3490.0,3200.0,3200.0,80031300
2026-05-14,3200.0,3200.0,3200.0,3200.0,0
2026-05-15,3200.0,3200.0,3200.0,3200.0,0
2026-05-18,2970.0,3410.0,2880.0,3190.0,139364900
2026-05-19,3190.0,3250.0,2900.0,3020.0,103461200
2026-05-20,2930.0,3000.0,2630.0,2790.0,62100900
2026-05-21,2600.0,2740.0,2410.0,2570.0,50892700
2026-05-22,2600.0,2660.0,2400.0,2450.0,110164800
2026-05-25,2450.0,2530.0,2300.0,2380.0,98632800
2026-05-26,2340.0,2810.0,2300.0,2640.0,211822800
2026-05-27,2640.0,2640.0,2640.0,2640.0,0
2026-05-28,2640.0,2640.0,2640.0,2640.0,0
2026-05-29,3300.0,3300.0,3300.0,3300.0,682231400
2026-06-02,4120.0,4120.0,3630.0,4120.0,298798900
2026-06-03,4120.0,4220.0,3770.0,4160.0,119643500
2026-06-04,4150.0,4180.0,3670.0,4000.0,97352700
