date,open,high,low,close,volume
2021-06-04,50.0,50.0,50.0,50.0,1147700
2021-06-07,50.0,50.0,50.0,50.0,387400
2021-06-08,50.0,50.0,50.0,50.0,288600
2021-06-09,50.0,50.0,50.0,50.0,450300
2021-06-10,50.0,50.0,50.0,50.0,160600
2021-06-11,50.0,50.0,50.0,50.0,1038300
2021-06-14,50.0,50.0,50.0,50.0,166900
2021-06-15,50.0,50.0,50.0,50.0,110500
2021-06-16,50.0,50.0,50.0,50.0,59700
2021-06-17,50.0,50.0,50.0,50.0,86400
2021-06-18,50.0,50.0,50.0,50.0,90100
2021-06-21,50.0,50.0,50.0,50.0,63200
2021-06-22,50.0,50.0,50.0,50.0,20800
2021-06-23,50.0,50.0,50.0,50.0,699600
2021-06-24,50.0,50.0,50.0,50.0,345900
2021-06-25,50.0,50.0,50.0,50.0,297800
2021-06-28,50.0,50.0,50.0,50.0,14600
2021-06-29,50.0,50.0,50.0,50.0,79200
2021-06-30,50.0,50.0,50.0,50.0,446000
2021-07-01,50.0,50.0,50.0,50.0,29000
2021-07-02,50.0,50.0,50.0,50.0,22500
2021-07-05,50.0,50.0,50.0,50.0,15000
2021-07-06,50.0,50.0,50.0,50.0,1624000
2021-07-07,50.0,50.0,50.0,50.0,272700
2021-07-08,50.0,50.0,50.0,50.0,169300
2021-07-09,50.0,50.0,50.0,50.0,20800
2021-07-12,50.0,50.0,50.0,50.0,674500
2021-07-13,50.0,50.0,50.0,50.0,7400
2021-07-14,50.0,50.0,50.0,50.0,7500
2021-07-15,50.0,50.0,50.0,50.0,66000
2021-07-16,50.0,50.0,50.0,50.0,2600
2021-07-19,50.0,50.0,50.0,50.0,26000
2021-07-21,50.0,50.0,50.0,50.0,12600
2021-07-22,50.0,50.0,50.0,50.0,44300
2021-07-23,50.0,50.0,50.0,50.0,745200
2021-07-26,50.0,50.0,50.0,50.0,15900
2021-07-27,50.0,50.0,50.0,50.0,12800
2021-07-28,50.0,50.0,50.0,50.0,127300
2021-07-29,50.0,50.0,50.0,50.0,141500
2021-07-30,50.0,50.0,50.0,50.0,15600
2021-08-02,50.0,50.0,50.0,50.0,463800
2021-08-03,50.0,50.0,50.0,50.0,170900
2021-08-04,50.0,50.0,50.0,50.0,107400
2021-08-05,50.0,50.0,50.0,50.0,6800
2021-08-06,50.0,50.0,50.0,50.0,20800
2021-08-09,50.0,50.0,50.0,50.0,8600
2021-08-10,50.0,50.0,50.0,50.0,552400
2021-08-12,50.0,50.0,50.0,50.0,22700
2021-08-13,50.0,50.0,50.0,50.0,2300
2021-08-16,50.0,50.0,50.0,50.0,248500
2021-08-18,50.0,50.0,50.0,50.0,107700
2021-08-19,50.0,50.0,50.0,50.0,67300
2021-08-20,50.0,50.0,50.0,50.0,72000
2021-08-23,50.0,50.0,50.0,50.0,6400
2021-08-24,50.0,50.0,50.0,50.0,9500
2021-08-25,50.0,50.0,50.0,50.0,199300
2021-08-26,50.0,50.0,50.0,50.0,30800
2021-08-27,50.0,50.0,50.0,50.0,566500
2021-08-30,50.0,50.0,50.0,50.0,40000
2021-08-31,50.0,50.0,50.0,50.0,77700
2021-09-01,50.0,50.0,50.0,50.0,55000
2021-09-02,50.0,50.0,50.0,50.0,3800
2021-09-03,50.0,50.0,50.0,50.0,24600
2021-09-06,50.0,50.0,50.0,50.0,262800
2021-09-07,50.0,50.0,50.0,50.0,57600
2021-09-08,50.0,50.0,50.0,50.0,93500
2021-09-09,50.0,50.0,50.0,50.0,71600
2021-09-10,50.0,50.0,50.0,50.0,399500
2021-09-13,50.0,50.0,50.0,50.0,134500
2021-09-14,50.0,50.0,50.0,50.0,38900
2021-09-15,50.0,50.0,50.0,50.0,40500
2021-09-16,50.0,50.0,50.0,50.0,5900
2021-09-17,50.0,50.0,50.0,50.0,17600
2021-09-20,50.0,50.0,50.0,50.0,38000
2021-09-21,50.0,50.0,50.0,50.0,3900
2021-09-22,50.0,50.0,50.0,50.0,18900
2021-09-23,50.0,50.0,50.0,50.0,38000
2021-09-24,50.0,50.0,50.0,50.0,385600
2021-09-27,50.0,50.0,50.0,50.0,227000
2021-09-28,50.0,50.0,50.0,50.0,1481800
2021-09-29,50.0,50.0,50.0,50.0,4282300
2021-09-30,50.0,50.0,50.0,50.0,4153400
2021-10-01,50.0,50.0,50.0,50.0,904400
2021-10-04,50.0,53.0,50.0,50.0,953365400
2021-10-05,50.0,53.0,50.0,50.0,528262700
2021-10-06,50.0,51.0,50.0,50.0,116973300
2021-10-07,50.0,50.0,50.0,50.0,3538900
2021-10-08,50.0,50.0,50.0,50.0,3168400
2021-10-11,50.0,50.0,50.0,50.0,3460600
2021-10-12,50.0,50.0,50.0,50.0,12021000
2021-10-13,50.0,50.0,50.0,50.0,238400
2021-10-14,50.0,50.0,50.0,50.0,83500
2021-10-15,50.0,50.0,50.0,50.0,689200
2021-10-18,50.0,50.0,50.0,50.0,2043900
2021-10-19,50.0,50.0,50.0,50.0,472100
2021-10-21,50.0,50.0,50.0,50.0,772100
2021-10-22,50.0,50.0,50.0,50.0,200300
2021-10-25,50.0,50.0,50.0,50.0,3435100
2021-10-26,50.0,50.0,50.0,50.0,178000
2021-10-27,50.0,50.0,50.0,50.0,170200
2021-10-28,50.0,50.0,50.0,50.0,16500
2021-10-29,50.0,50.0,50.0,50.0,156100
2021-11-01,50.0,50.0,50.0,50.0,27500
2021-11-02,50.0,50.0,50.0,50.0,141200
2021-11-03,50.0,50.0,50.0,50.0,511100
2021-11-04,50.0,50.0,50.0,50.0,156600
2021-11-05,50.0,50.0,50.0,50.0,24500
2021-11-08,50.0,50.0,50.0,50.0,10700
2021-11-09,50.0,50.0,50.0,50.0,277600
2021-11-10,50.0,50.0,50.0,50.0,482500
